CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,StoreLocation,ProductCategory,DiscountAppliedPct,TotalAmount
243609,D,5,20.66661588,2/25/2024 5:30,Credit Card,"7976 Tracy Stream Apt. 762
Marktown, VA 14365",Books,19.03105306,83.66770624
718830,D,7,28.40117889,11/18/2023 8:34,Debit Card,"20322 Marc Creek
East Jeremyfort, NV 60614",Clothing,10.95105286,177.0366555
337956,B,1,11.31518128,02/08/2024 06:39,Credit Card,"92213 Joseph Plains Suite 266
Tonystad, FL 57693",Books,8.630517022,10.33862263
908635,D,9,31.09627483,7/21/2023 4:50,PayPal,"04563 Espinoza Alley
Michelefort, UT 84837",Books,8.26491575,256.7357452
621925,A,3,13.37939895,2/19/2024 16:41,Debit Card,"63040 Young Island Apt. 082
Mariahmouth, PW 15162",Electronics,5.248279532,38.03163209
868916,A,4,18.62949354,3/18/2024 15:18,PayPal,"69124 Angela Burgs
Lake Robertport, MP 05037",Home Decor,4.348108058,71.27785214
732523,A,7,96.59463418,07/02/2023 00:52,PayPal,"703 Brittany Squares
Freyview, ME 88316",Home Decor,2.87158167,656.7458826
686716,C,5,18.09894509,1/29/2024 14:20,PayPal,"889 Ann Lodge Suite 598
Danielside, WI 70991",Clothing,11.65485584,79.94769567
553676,A,5,80.74091203,5/31/2023 20:00,Cash,"PSC 8620, Box 2794
APO AP 35895",Home Decor,18.38205017,329.4953853
295106,C,1,68.0190571,11/03/2023 23:55,PayPal,"35159 Mary Square
Nealmouth, NM 07468",Books,4.436456061,65.00142152
506342,C,2,36.33945264,02/04/2024 23:45,Debit Card,"985 Stewart Island
Port Elizabethton, WA 87017",Clothing,7.550272043,67.19145022
456005,A,5,87.44791452,1/27/2024 13:53,Credit Card,"010 Stephen Courts Apt. 330
Greenfurt, PW 49572",Books,15.02615227,371.5392887
720625,A,2,52.73793393,02/08/2024 17:30,Cash,"1531 Peter Island Apt. 064
Lake Sharonside, NM 81032",Electronics,2.622743369,102.7095065
533541,B,1,36.5528518,10/16/2023 2:53,Credit Card,"3552 Meyers Ridges Suite 033
West Krystalchester, IA 71907",Books,13.63627801,31.56840331
841072,B,3,81.79124778,09/10/2023 04:53,Cash,"1900 Chan Street
Port Corey, PR 87169",Electronics,7.497362875,226.9771834
225879,D,1,72.62623264,5/15/2023 16:16,Debit Card,"43601 Susan Causeway Apt. 914
Shahtown, OH 26180",Books,10.61914061,64.91395087
244951,C,8,17.19897374,07/08/2023 22:33,Credit Card,"PSC 7958, Box 6896
APO AA 44257",Clothing,5.252458284,130.3648386
287947,D,8,39.66110012,8/28/2023 10:21,PayPal,"969 Teresa Light Suite 591
Williamsfurt, WA 44033",Electronics,17.63147814,261.3460954
351617,D,8,69.84101394,12/27/2023 17:42,Cash,"05385 Debra Fall Suite 591
Peggyfort, MO 78134",Home Decor,8.334215408,512.1625072
597839,D,7,33.03849922,11/18/2023 2:03,PayPal,"PSC 0911, Box 1601
APO AE 92363",Electronics,18.31697629,188.9079161
563576,C,7,65.35270534,8/15/2023 2:14,Debit Card,"203 Cruz Shores Apt. 931
Rhodesborough, IL 94049",Electronics,4.695700543,435.987566
719697,A,2,37.21218894,9/26/2023 20:21,Debit Card,"66107 Macias Parks Apt. 002
Rileychester, ME 07655",Books,13.60819942,64.29656011
488735,D,9,28.66707309,05/11/2023 02:01,Cash,"75470 Taylor Village
Lake Ericaberg, IA 06767",Clothing,2.19680071,252.3358316
830505,D,7,41.90473785,5/28/2023 0:40,Debit Card,"787 Wendy Causeway Suite 973
Tammychester, IL 48755",Clothing,3.064938635,284.3426834
884396,A,5,42.47989146,12/11/2023 08:46,Credit Card,"010 Harvey Mill
South Nathanburgh, WI 20914",Electronics,9.487039844,192.2490362
540189,A,4,69.04224441,6/29/2023 15:35,Debit Card,"659 Ortega Circle
New Shannon, IA 26099",Home Decor,4.121166131,264.7875953
422187,A,8,63.18147997,7/29/2023 14:17,Cash,"334 Davis Lights Suite 919
North Jamieshire, SC 94554",Home Decor,16.37715523,422.6732074
531492,B,5,49.04802697,02/12/2024 18:26,Credit Card,"2956 Tammy Dam Apt. 593
Cunninghamberg, WI 59458",Home Decor,19.15512973,198.2640688
433641,D,6,77.24819172,4/19/2024 21:05,PayPal,"766 Banks Lock
Elliottside, CO 46927",Home Decor,7.505445634,428.7022241
567208,C,4,87.68733047,5/23/2023 10:55,Credit Card,"Unit 6228 Box 7887
DPO AE 14022",Clothing,15.36831763,296.845052
987328,A,2,17.40606842,10/09/2023 03:07,Credit Card,"USCGC Lopez
FPO AE 28454",Home Decor,19.78204367,27.92558472
645863,D,7,67.39637518,9/16/2023 13:59,Credit Card,"5760 Megan Meadow
Kylieburgh, ME 49216",Books,4.092389384,452.4677715
842856,B,2,74.13529632,06/09/2023 21:59,Cash,"08328 David Plaza Apt. 463
Port Ashleyburgh, NH 88637",Clothing,7.419980416,137.2689437
745069,B,7,49.45573499,12/01/2023 23:38,Credit Card,"239 Calderon Springs Suite 752
Nathanville, CT 87785",Home Decor,9.886174995,311.9651814
997336,D,7,15.10974965,6/26/2023 9:30,Debit Card,"2117 William Bridge Suite 542
Port Emily, KS 78034",Electronics,14.0830232,90.87288072
559813,A,1,49.50394101,1/26/2024 3:11,Credit Card,"799 Francisco Terrace
Thomasborough, MP 67113",Books,17.54418427,40.81887838
671462,A,3,88.56650904,03/05/2024 20:06,Debit Card,"90876 Herbert Stream Suite 264
Port Nicole, DC 31884",Books,8.399841918,243.3811869
523883,A,3,24.5181337,3/16/2024 5:48,Cash,"978 Cindy Crossing Suite 573
South Alexandermouth, CT 29125",Home Decor,13.27499699,63.79005657
22254,C,6,42.80016292,11/06/2023 21:45,Cash,"2932 Stephens Key
Cochranton, IL 35972",Electronics,15.25545585,217.6248178
236192,C,3,76.85924646,03/05/2024 07:18,Cash,"5778 Sean Ville
Port Alexandra, MN 38793",Electronics,6.993424771,214.4524586
786303,C,9,88.74577505,5/26/2023 6:49,Cash,"98717 West Key
Kayleeside, VA 19888",Books,18.44171096,651.4158216
818762,A,5,92.27339446,07/04/2023 15:26,PayPal,"2694 Brock Vista Suite 205
Lake Michaelhaven, CO 07265",Electronics,9.68337566,416.6910752
955406,B,6,80.01608153,9/13/2023 14:18,Credit Card,"96812 Morris Underpass Suite 660
Port Gail, TX 34691",Clothing,7.62740038,443.4776077
486766,D,6,63.49471457,12/14/2023 18:48,Cash,"9203 Gregory Pine
East Jenniferberg, NY 00830",Home Decor,8.372977336,349.069899
744324,A,8,41.44978776,2/24/2024 6:26,PayPal,"11265 Sarah Summit
North Joseph, UT 07692",Clothing,8.517996185,303.3527714
868235,B,3,53.86062253,08/03/2023 02:04,Debit Card,"6867 Bautista Lights Suite 401
East Sabrina, SC 80411",Clothing,6.04871447,151.8082418
781245,C,9,10.73920107,08/04/2023 04:55,PayPal,"9252 Michael Alley
Terriburgh, NE 19678",Books,12.98162699,84.10570238
757421,A,7,41.52419441,07/02/2023 04:58,PayPal,"652 Wilson Fords Suite 752
New Melissabury, IN 67694",Home Decor,18.52886859,236.811617
316779,B,6,75.25391767,07/08/2023 20:41,Debit Card,"4330 Smith Pine
Port Glenn, AS 94989",Books,9.444684965,408.8785333
572062,B,1,68.98529994,5/20/2023 2:49,Cash,"499 Bird Curve
Morrowland, UT 02702",Electronics,11.96616938,60.7304021
464114,A,4,10.74220811,4/26/2024 20:46,Cash,"77799 Teresa Turnpike Suite 387
Walkerborough, MT 16915",Electronics,9.920706919,38.7060205
960385,A,5,59.25320307,9/24/2023 5:54,Cash,"45410 Alicia Courts
South Daniel, MH 06310",Clothing,16.83567177,246.3876414
836774,C,2,10.66051639,03/11/2024 16:07,Credit Card,"06886 Lee Gardens Suite 734
Lake Cody, IL 23707",Books,4.63736045,20.33229963
295028,C,1,42.69780344,6/14/2023 10:52,Credit Card,"43815 Wu Causeway
Lisatown, WA 78802",Books,9.684263534,38.56283563
997452,A,2,99.15650808,11/07/2023 21:08,Debit Card,"Unit 5878 Box 0251
DPO AA 55868",Books,11.01396421,176.4708915
842355,A,8,46.85717868,4/25/2024 10:43,Credit Card,"58126 Oscar Plain Suite 204
Kylemouth, AK 36480",Clothing,11.4589739,331.9026144
415217,D,6,90.35950217,10/10/2023 08:32,Cash,"414 Conner Camp
Lewisview, NH 06616",Electronics,17.83661664,445.454545
675790,C,2,11.43469026,01/10/2024 06:32,PayPal,"771 Steven Canyon
South Maureen, TX 49932",Clothing,18.62337494,18.61033004
401140,B,9,74.77277935,10/30/2023 4:37,PayPal,"142 Stephen Brooks
Malloryview, AK 66133",Clothing,12.74195271,587.2074045
113771,D,8,51.11997521,02/05/2024 23:53,PayPal,"PSC 4289, Box 1715
APO AP 56208",Books,15.66876529,344.8808502
390908,A,4,59.22263755,09/02/2023 07:55,PayPal,"46200 Christine Inlet Suite 606
Port Brian, TN 72221",Clothing,11.01552675,210.7958083
260153,D,7,99.34345362,5/24/2023 15:47,PayPal,"788 Schneider Fork Apt. 958
Lopezfort, MS 37741",Electronics,7.415932153,643.8334735
716102,C,3,37.47379396,9/16/2023 2:10,Debit Card,"USCGC Peters
FPO AE 79163",Books,18.89918394,91.17465814
365082,B,6,87.57814071,7/27/2023 12:35,PayPal,"0986 Frank Course Apt. 536
Shellyton, ID 97075",Clothing,9.683211946,474.5865824
553835,A,3,92.44354624,02/01/2024 14:36,Credit Card,"2374 Atkinson Way
West Michaelmouth, WA 03671",Clothing,17.62214992,228.4590178
868046,D,3,36.7872037,6/24/2023 7:16,Credit Card,"021 Turner Pass Suite 692
South Gloria, KY 12766",Electronics,2.588871896,107.5044904
979934,C,9,14.27412881,07/04/2023 02:42,Debit Card,"09468 Lee Viaduct Suite 215
East Donald, AL 16309",Books,13.22728627,111.4744404
510726,A,6,80.7501595,5/17/2023 8:09,Cash,"95678 Thomas Camp Apt. 086
Lake Andrealand, MA 08775",Clothing,13.93365807,416.9922503
6205,D,8,94.01124229,7/25/2023 3:39,Debit Card,"6214 Eric Squares
Manningville, AS 02665",Home Decor,15.32149465,636.8585186
468674,A,4,52.98467157,11/02/2023 18:49,Credit Card,"8078 Martin Highway
Lake Candice, IN 27080",Books,17.1636384,175.5622965
291620,A,4,88.73220064,03/06/2024 18:10,Credit Card,"55120 Vicki Road Suite 437
West Emily, IN 77064",Clothing,2.061060353,347.6135057
860895,B,8,29.86783374,1/30/2024 9:19,Cash,"71703 Adrian Plaza
Michaeltown, OK 64028",Electronics,8.212127641,219.3203929
456067,C,7,78.12109268,2/18/2024 4:50,Debit Card,"1585 Johnson Park Suite 381
South Anne, MA 18387",Home Decor,6.10991162,513.4357407
684428,A,5,73.30537895,03/01/2024 13:17,Credit Card,"67399 Vega Manors Apt. 250
New Chad, NC 45828",Clothing,9.750476861,330.7887747
107851,D,2,57.46921903,08/03/2023 23:17,PayPal,"6124 Daniels Road
New Christina, LA 81175",Clothing,9.195344503,104.3694527
749304,A,6,38.71549392,12/18/2023 3:39,Debit Card,"49689 Woods Loop Apt. 249
Muellermouth, CT 10150",Electronics,2.826179222,225.727948
137920,D,1,32.55438305,11/30/2023 22:30,Credit Card,"44289 Young Mews Suite 360
South Sandramouth, NJ 06946",Electronics,1.019655176,32.22244059
739939,B,7,74.68797554,5/25/2023 11:59,Debit Card,"147 Bates Fort Suite 192
New Jason, VA 46759",Home Decor,1.102679719,517.0508447
804376,D,9,61.39191783,11/18/2023 7:11,PayPal,"4274 Santiago Shore
East Barbaraberg, AZ 91014",Home Decor,9.420091097,500.4786892
340398,B,5,87.69303677,07/10/2023 14:05,Debit Card,"6675 Karen Mountain Apt. 935
West Kristina, FM 02212",Clothing,9.265916268,397.837367
949148,D,5,83.84059287,7/18/2023 4:43,Debit Card,"006 Williams Villages
Rodriguezside, AR 50538",Electronics,16.93241611,348.2217741
623937,C,7,25.82075756,07/05/2023 04:24,Cash,"4226 Kimberly Loop Apt. 496
South Maryville, FM 93502",Books,0.666844111,179.5400135
831475,D,5,29.29827283,04/02/2024 02:12,Credit Card,"96059 Hudson Station
South Thomasville, FM 14703",Home Decor,9.055321972,133.2260995
969104,C,4,94.9544028,10/16/2023 9:52,Credit Card,"20693 Watkins Glens Apt. 536
South Sabrina, IA 67019",Books,3.737582782,365.6216135
835076,C,1,43.87556785,04/05/2024 11:33,PayPal,"5463 Cindy Drives Suite 516
Jasonbury, NY 39012",Home Decor,7.784886235,40.45990481
791488,C,6,59.2525661,07/12/2023 09:41,Cash,"370 Smith Fall
Rickyfort, TN 31574",Home Decor,18.83123856,288.5674442
735122,B,9,48.04793696,10/09/2023 18:07,Debit Card,"3137 John Coves
Cindyborough, IL 90194",Clothing,1.64812497,425.3044222
949779,C,4,60.77562321,8/24/2023 20:48,PayPal,"6405 Randy Island Suite 401
Wadehaven, ND 00946",Books,1.314029116,239.9080553
332531,C,4,70.78117105,11/30/2023 6:58,Debit Card,"7324 Donaldson Garden Suite 226
South Shawnbury, MT 95739",Electronics,12.62061376,247.3926113
957553,B,5,42.7826981,12/23/2023 9:07,Debit Card,"55545 Munoz Junction
Charlesfort, LA 33696",Books,4.488932269,204.3110588
194872,B,6,39.86157058,11/21/2023 22:42,PayPal,"97105 Zimmerman Well
Port Jasonchester, MO 80076",Books,8.836941818,218.0341607
397407,B,3,86.05204961,09/03/2023 21:59,Credit Card,"1407 Mccormick Trail Suite 590
Peterland, FL 89234",Clothing,11.80774065,227.6737403
425850,D,9,65.59445319,11/14/2023 22:13,PayPal,"775 Helen Freeway
Lorettaville, GU 47481",Electronics,10.53756544,528.1415528
732647,B,1,86.81813042,1/24/2024 17:38,Debit Card,"677 Linda Garden
Lopezstad, NV 40547",Home Decor,3.452006982,83.8211625
890112,D,6,88.1825962,12/30/2023 19:39,Credit Card,"824 Turner Mountains Apt. 776
Hernandezmouth, GA 28884",Books,9.811191854,477.184995
335318,A,6,24.54922169,11/18/2023 13:35,Cash,"896 Lambert Cliffs
Jillmouth, WV 73553",Books,12.45000865,128.9570488
700035,D,8,82.05417432,09/01/2023 14:15,Credit Card,"67449 Jennifer Rue
Bryanville, WA 68116",Home Decor,19.58433363,527.8752885
22356,D,5,91.02541175,05/12/2023 19:32,PayPal,"6603 Hampton Manors Apt. 611
Lewisville, DC 25843",Home Decor,15.80134575,383.2108586
599492,B,9,49.49935102,2/14/2024 7:25,PayPal,"01069 Oneal Course
Campbellchester, MA 46807",Electronics,5.116022235,422.7025789
520319,D,9,55.4475289,8/20/2023 6:13,PayPal,"2178 Fernandez Ferry
Trujillobury, IN 84505",Electronics,12.77282657,435.2878098
644887,B,2,43.77990207,03/06/2024 07:39,Cash,"9804 Jesus Villages Apt. 792
New Richardfurt, IA 99939",Books,14.32474184,75.01708824
339488,C,5,23.55865478,11/14/2023 10:02,Credit Card,"Unit 8317 Box 8460
DPO AA 99637",Books,0.372603726,117.3543718
612072,D,7,58.028644,6/21/2023 1:34,PayPal,"352 Travis Prairie
Freemanville, GA 53349",Home Decor,14.50982478,347.261526
647590,B,2,45.79534812,04/06/2024 16:33,Debit Card,"USNV Rodriguez
FPO AE 07388",Home Decor,13.59222226,79.14148524
446282,A,7,84.05369996,8/23/2023 21:35,PayPal,"14699 Mary Parkways
Leeton, DE 91027",Books,5.678697963,554.9638095
857252,A,9,53.6974778,3/31/2024 3:09,Cash,"25375 Williams Unions Apt. 955
Churchside, MA 09691",Electronics,8.153324264,443.8741348
87772,C,8,96.09306201,3/31/2024 13:47,Cash,"USS Villa
FPO AA 04449",Electronics,8.738345386,701.5689469
169306,B,9,76.30128608,08/02/2023 22:43,Debit Card,"16081 Thompson Greens Apt. 866
Jenkinsland, MA 28589",Electronics,14.23366895,588.9673225
320976,D,4,30.94812214,05/03/2023 08:06,Credit Card,"86372 Kelly Street Apt. 580
North Dominiquemouth, MI 26672",Electronics,1.881438228,121.4634094
160909,C,8,46.2311333,10/30/2023 5:18,Credit Card,"70012 Dawn Pine
South Micheal, KY 82985",Home Decor,18.32648754,302.0687233
326672,C,9,65.17620501,10/18/2023 21:13,PayPal,"35555 Lisa Divide Suite 060
Lake Stephanieside, OK 76950",Electronics,0.226749104,585.255767
275535,A,2,22.12042545,03/12/2024 19:23,Credit Card,"695 Bryan Lake
Wrightchester, TN 36386",Home Decor,8.243926326,40.59366775
325047,A,3,55.76489008,09/10/2023 16:50,Credit Card,"PSC 1936, Box 9709
APO AP 61964",Books,1.124785701,165.4129637
273001,A,1,88.16933213,03/05/2024 01:33,Credit Card,"4142 Jerry Shoal Suite 133
New Rachel, MD 59848",Books,5.676630436,83.16428498
730822,B,1,25.71588734,9/24/2023 12:17,Cash,"7064 Li Ridge Suite 058
Underwoodshire, NY 51190",Electronics,1.182687745,25.4117487
172149,A,6,17.60422007,09/11/2023 18:20,Credit Card,"489 Weaver Trace
Port Rebecca, PW 12839",Books,10.63839484,94.38848178
763562,D,1,54.723614,10/26/2023 4:29,Debit Card,"97103 Brandy Groves
Lake Benjaminberg, MA 63402",Electronics,18.00795234,44.86901167
990763,C,5,90.18700009,11/02/2023 11:16,Credit Card,"44520 Cherry Branch Apt. 118
Franklinstad, PA 56264",Books,5.715345915,425.1625053
295154,D,6,73.26733218,6/29/2023 13:01,PayPal,"35625 Andrea Rue Apt. 997
East Sheila, TX 74281",Clothing,19.36564357,354.4718507
266862,C,9,61.70639491,1/18/2024 16:58,Debit Card,"234 Jacob Fields Apt. 578
New Zachary, VI 72879",Electronics,8.814438924,506.4059018
833141,D,6,25.74127888,07/05/2023 08:33,Cash,"8107 Courtney Trail Apt. 827
Whiteville, OK 21825",Clothing,17.04764059,128.117989
9705,A,4,76.85371808,12/02/2023 03:30,PayPal,"456 Stephanie Mall Apt. 127
Richardtown, OH 43274",Clothing,13.10623329,267.124362
728344,D,1,70.69281237,08/12/2023 18:28,Debit Card,"7760 James Branch Apt. 336
Port James, OK 46347",Clothing,4.092661792,67.79959464
933604,B,6,96.21297149,10/16/2023 20:11,Credit Card,"4487 Vazquez Club
Jasonland, GA 25264",Electronics,11.53650477,510.6801447
227676,B,7,21.13751704,11/10/2023 15:38,Debit Card,"939 Barber Lights Apt. 600
Hortonton, ME 10889",Clothing,15.97148279,124.330795
531957,A,5,39.71969877,1/21/2024 8:08,Debit Card,"0263 Veronica Freeway Apt. 147
North Troyport, MS 98566",Electronics,4.620750063,189.4217538
347865,C,6,53.5082944,5/27/2023 19:05,Debit Card,"0386 Lewis Lodge Suite 690
Smithmouth, SC 20471",Electronics,11.16272211,285.2118731
329461,D,8,67.63326369,5/29/2023 18:50,Debit Card,"7905 Gomez Drive Apt. 203
Jessestad, AR 01987",Clothing,14.5076211,462.5702884
651992,B,1,52.28803666,12/19/2023 17:27,PayPal,"3712 Harrison Mountains Apt. 127
South Greg, NE 82342",Clothing,3.153811305,50.63897065
118388,C,8,45.01130396,7/20/2023 16:17,PayPal,"757 John Rapid Suite 000
Millerview, AR 12060",Books,11.74206994,317.8083613
434110,D,2,43.26303404,5/30/2023 16:49,Credit Card,"2790 Rich Villages Suite 935
South Johnfort, PW 26020",Electronics,12.54261498,75.6734365
192686,B,2,18.62803762,05/09/2023 21:43,PayPal,"61615 Julie Forest
Greenmouth, PR 79698",Electronics,2.550132081,36.30599611
666191,D,8,46.81805584,2/29/2024 15:00,PayPal,"91301 Padilla Radial Apt. 053
East Heatherbury, TN 88383",Home Decor,10.93964036,333.5706313
531537,A,2,32.64017311,03/09/2024 00:04,Credit Card,"8000 Roy Lake Apt. 441
Port Antonio, AS 54029",Clothing,9.199953152,59.27458495
843535,D,8,36.22561521,10/22/2023 2:35,PayPal,"56981 Juan Passage
Richardtown, PA 83382",Clothing,11.38072975,256.8230067
212377,C,5,10.29639442,5/29/2023 11:28,PayPal,"080 Clark Hollow
Alisonfurt, HI 26913",Electronics,14.02074685,44.26381513
267111,D,9,13.24980693,6/16/2023 20:04,Debit Card,"9406 Lopez Drive Apt. 645
Port Jeanneville, AR 65247",Books,12.93034408,103.8290518
588095,A,9,35.63104712,04/10/2024 09:26,Credit Card,"55889 Jeanne Center
New Amandaport, CO 56532",Electronics,10.78942754,286.0799499
338980,C,8,27.20328941,02/02/2024 17:30,Debit Card,"PSC 6128, Box 9138
APO AP 43474",Books,10.66030062,194.4266959
658401,C,9,60.219419,9/22/2023 7:20,PayPal,"443 Lisa View Apt. 406
Angelachester, PR 42859",Home Decor,15.79689165,456.3596036
168457,D,7,56.15763583,01/07/2024 11:52,Credit Card,"336 Williams Forks
Jacksonton, NJ 85366",Clothing,17.15675845,325.6596413
84019,B,8,86.8709572,12/31/2023 7:28,PayPal,"7798 Victoria Courts
North Katherinetown, MA 58713",Books,12.00146136,611.5613828
12530,B,6,15.5220225,7/26/2023 2:58,Debit Card,"87909 Murphy Dam Apt. 228
Andrewmouth, FL 67926",Electronics,6.155817911,87.39909033
449518,D,9,71.85718992,03/03/2024 20:53,Debit Card,"03936 Timothy Summit Suite 550
North Robert, OH 83659",Books,0.087130895,646.151221
72355,D,2,91.8365702,5/17/2023 1:15,PayPal,"18550 Williams Locks
Lake Williamtown, GA 44045",Electronics,11.87957907,161.8535444
607669,C,3,65.7121376,03/02/2024 19:18,Cash,"PSC 7422, Box 6632
APO AE 66368",Electronics,18.23520084,161.188192
936729,A,2,86.50631005,6/24/2023 16:07,PayPal,"57455 Carter Dale
Kathrynview, ND 74858",Home Decor,8.733932639,157.9018144
8507,A,6,61.64067769,11/25/2023 3:42,PayPal,"1303 West Courts
Port Stephen, CO 88257",Books,11.74802552,326.3946909
730861,A,3,79.98179947,10/02/2023 04:33,Credit Card,"182 Graham Crossroad Suite 658
Kiddfort, MD 86245",Books,17.63133168,197.6398294
619232,D,1,16.02090513,03/01/2024 12:57,Debit Card,"36309 Chelsea Forest
Dawnshire, WY 72615",Home Decor,11.41372209,14.19232354
892379,D,4,24.96091696,9/21/2023 22:22,Debit Card,"842 Todd Tunnel
South Theresa, AK 42757",Clothing,9.011317957,90.84643746
352925,B,5,18.08765224,12/15/2023 5:13,Credit Card,"2467 Shawn Port
Michaelburgh, TX 07113",Clothing,5.934692368,85.07102861
641961,A,4,92.05341741,1/26/2024 4:43,Debit Card,"1791 John Valley
West Brianstad, LA 90623",Books,1.799699523,361.58693
141498,D,6,61.21835922,12/21/2023 12:26,Cash,"Unit 3102 Box 2965
DPO AE 14209",Home Decor,7.230887294,340.750372
756943,C,3,40.76731949,06/12/2023 06:17,PayPal,"95706 Michael Brooks
Jerrytown, FM 59317",Books,17.45750283,100.9510906
215561,C,6,57.90389475,06/07/2023 23:51,Credit Card,"661 Bauer Tunnel
Hendrixville, GU 54890",Electronics,1.53749447,342.0817534
771200,A,1,10.82414166,5/13/2023 6:58,PayPal,"1761 Tabitha Drive
Lesliemouth, WY 05238",Clothing,3.030696242,10.4960948
225204,D,6,72.3698175,04/04/2024 19:06,Credit Card,"7244 Adkins Drive Apt. 779
Benjaminview, AL 17912",Electronics,0.877230219,430.4098055
925030,D,8,33.65706698,07/06/2023 16:36,PayPal,"485 Williams View
Port Michaelborough, MP 66066",Books,9.751182396,243.0008399
351891,C,8,32.18681349,08/10/2023 14:22,Debit Card,"04393 Maria Run Suite 986
Lake Michael, CA 76356",Home Decor,13.17422918,223.5715913
654089,D,1,31.95686952,3/27/2024 10:51,Debit Card,"965 Lee Valleys Apt. 512
Mathisfurt, IA 71382",Clothing,18.50905442,26.04195515
666706,B,7,37.9060705,09/08/2023 04:30,Debit Card,"027 Williams Crescent Suite 545
Anthonymouth, MT 31860",Books,18.67617802,215.786657
208342,A,4,69.75986387,6/26/2023 2:39,Debit Card,"218 Hall Grove
Lake Alejandro, PA 02639",Clothing,19.69539691,224.0815272
614889,C,6,66.0381662,07/10/2023 00:49,Cash,"551 Deborah Knolls Suite 079
Tiffanyfort, DE 44613",Books,19.4750512,319.0631971
602804,A,6,63.52107099,6/26/2023 12:31,Cash,"2417 Buck Lock Suite 350
East Gabriel, MI 61733",Books,14.03363828,327.6405219
813506,B,5,37.32906098,2/28/2024 8:22,PayPal,"983 Rachel Estates Suite 524
East Markville, NC 75717",Books,11.14511263,165.8434754
588621,A,9,77.44357011,10/29/2023 6:36,PayPal,"606 Adam Port Suite 736
Port Lisa, WV 01052",Clothing,12.90641411,607.0354402
383501,C,8,98.44027965,7/25/2023 18:07,Cash,"861 Amanda Street Apt. 178
Henrychester, ID 82998",Clothing,0.81119966,781.1338595
212701,D,6,66.54862472,7/17/2023 20:42,Credit Card,"7444 Perez Shore Suite 780
West Sarahfurt, LA 60639",Electronics,7.709868139,368.506881
604887,D,4,58.09877302,2/17/2024 2:35,Cash,"2960 Foley Valleys Apt. 091
Wallacefurt, LA 44279",Electronics,7.961705183,213.89248
766917,A,4,25.6852105,04/07/2024 07:02,Debit Card,"83625 John Prairie Apt. 669
Toddland, NV 71026",Electronics,10.85830421,91.58492884
806839,D,9,17.10465196,02/09/2024 01:58,Cash,"9156 Morgan Circle
Georgeville, TN 30571",Books,6.784942856,143.4969999
136548,D,4,30.3141968,10/15/2023 19:56,Credit Card,"6754 Davis Trail
East Ryan, VA 92165",Electronics,6.359522183,113.5454349
668223,A,7,53.76649603,10/05/2023 21:54,Cash,"5372 Ryan Ports
Thomasfurt, MI 24132",Electronics,19.05508008,304.6487301
244405,A,6,35.70526345,09/04/2023 15:31,PayPal,"7980 Todd Flats Suite 273
South Margaret, AR 79489",Electronics,5.226702642,203.034333
275582,A,2,98.61355567,7/20/2023 11:27,Debit Card,"375 Hall Divide
East Leahhaven, NH 01102",Clothing,8.667226189,180.1329915
399688,C,5,65.55915317,12/01/2023 18:16,Credit Card,"Unit 4338 Box 5035
DPO AE 29517",Clothing,6.069558207,307.900011
527133,D,3,40.35154153,03/01/2024 22:20,Debit Card,"75121 Evans Passage Suite 238
East Tommy, VA 20918",Electronics,8.102140826,111.2466084
857494,C,9,76.35241228,10/15/2023 22:38,Debit Card,"800 Stevens Track Apt. 247
Port Danny, DC 55932",Books,5.997314859,645.9598594
707953,B,1,29.82523628,12/30/2023 3:28,Credit Card,"Unit 2822 Box 3273
DPO AE 07460",Clothing,15.04195163,25.33893866
129246,A,4,91.92439305,08/10/2023 19:21,Credit Card,"08390 Karen Freeway Apt. 448
Ballardshire, NH 73573",Clothing,12.72521556,320.9072635
428390,A,4,53.8580263,8/26/2023 6:11,Debit Card,"660 Torres Courts Apt. 741
New Eric, MA 70967",Electronics,15.98063151,181.0046943
907637,D,9,56.08655073,09/05/2023 16:34,Debit Card,"56035 Hernandez Mall
Paulfort, NV 31713",Home Decor,9.111984779,458.7835749
849746,D,1,30.33567558,11/04/2023 19:07,Cash,"873 Best Lake Suite 473
South Christopher, SD 20167",Books,18.57792158,24.69993756
595892,B,2,11.50913052,3/31/2024 11:11,Debit Card,"291 Megan Flat Apt. 866
Port Larry, NM 59150",Clothing,3.675679992,22.17218342
397868,B,1,99.21209402,08/12/2023 12:28,Debit Card,"19533 Kevin Coves Apt. 346
Robertbury, MD 21425",Electronics,14.44079909,84.88507485
186137,A,1,77.55288236,8/20/2023 15:33,PayPal,"805 Madden Spring
Coreyfurt, IL 37989",Electronics,9.645378222,70.07261353
466713,A,1,80.70978037,12/12/2023 21:42,Debit Card,"5113 Montgomery Squares
Gabrielland, MA 82095",Electronics,2.327002955,78.8316614
737894,D,3,39.72819573,10/19/2023 18:12,Debit Card,"42350 April Overpass
Dennisstad, MD 49040",Electronics,11.29054864,105.7279934
4385,C,4,63.74257227,10/03/2023 21:23,Debit Card,"9956 Combs Course
South Annechester, MO 98198",Clothing,19.7546815,204.6017206
567091,C,2,44.59912803,6/19/2023 3:53,PayPal,"54460 Wilkins Mall Suite 058
East Matthew, WA 00881",Home Decor,14.86351238,75.94026222
